sku,name,quantity,changedQuantity,availableDestnationLocationQuantity,availableLocationQuantity,costInclusive,buyPriceExclusive,discount,costExclusive,totalExclusive,totalInclusive,taxAmount,type,id,invoiceId,productVariantId,taxId,taxJson,oldCost,newCost,createdAt,updatedAt,deletedAt,transferQuantity,invoiceNumber,completeDate,status,notes,type,subTotalTaxExclusive,totalTax,totalTaxInclusive,destinationLocationId,destinationLocationName,stockLocationName,supplierName,supplierVatNumber,customerName,customerVatNumber,taxNumber,companyName,userId,companyVatNumber,id,customerId,stockLocationId,supplierId,orderId,registerId,saleInvoiceId,supplyDate,settings,createdAt,updatedAt,deletedAt,deliveryDate,rejectReason,registerJson,displayInvoiceNumber
071444294881,"بالون دبدوب داخل بالون ببل ",5,NULL,NULL,0,23.7,20.7,NULL,20.61,103.05,NULL,3.0915,child,880,263,10237,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",20.7,20.61,"2021-12-02 12:46:18","2021-12-02 12:46:19",NULL,NULL,28,"2021-12-02 12:46:17",Completed,,PurchaseOrder,681.53,102.23,783.76,NULL,,"بالون شو","خبراء السعاده (بالونايزر)",,,,,,3731,302180879900003,263,NULL,1,1,NULL,NULL,NULL,NULL,,"2021-12-02 12:12:29","2021-12-02 12:46:18",NULL,NULL,NULL,NULL,NULL
000000,"اخرى Others",1,NULL,NULL,83,58.03,18,NULL,50.46,50.46,NULL,7.569,child,899,273,9500,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",51.38567,51.37465,"2021-12-02 15:32:44","2021-12-02 15:32:44",NULL,NULL,29,"2021-12-02 15:32:55",Completed,"م. صالح بن عايض",PurchaseOrder,50.46,7.57,58.03,NULL,,"بالون شو","موردين اخرين",,,,,,3732,302180879900003,273,NULL,1,12,NULL,NULL,NULL,NULL,,"2021-12-02 15:32:44","2021-12-02 15:32:44",NULL,NULL,NULL,NULL,NULL
7777,"مستلزمات المعرض",1,NULL,NULL,0,25.25,0,NULL,21.96,21.96,NULL,3.294,child,946,297,10257,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",0,21.96,"2021-12-04 06:12:19","2021-12-04 06:12:19",NULL,NULL,30,"2021-12-04 06:12:36",Completed,,PurchaseOrder,21.96,3.29,25.25,NULL,,"بالون شو","موردين اخرين",,,,,,3732,302180879900003,297,NULL,1,12,NULL,NULL,NULL,NULL,,"2021-12-04 06:12:19","2021-12-04 06:12:19",NULL,NULL,NULL,NULL,NULL
7777,"مستلزمات المعرض",1,NULL,NULL,1,11.99,21.96,NULL,10.43,10.43,NULL,1.5645,child,956,304,10257,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",21.96,16.195,"2021-12-05 13:39:38","2021-12-05 13:39:38",NULL,NULL,31,"2021-12-05 13:39:59",Completed,,PurchaseOrder,10.43,1.56,11.99,NULL,,"بالون شو","موردين اخرين",,,,,,3732,302180879900003,304,NULL,1,12,NULL,NULL,NULL,NULL,,"2021-12-05 13:39:38","2021-12-05 13:39:38",NULL,NULL,NULL,NULL,NULL
6287013800665,"حرف فضي 28انش TBF B",2,NULL,NULL,3,8.74,7.6,NULL,7.6,15.2,NULL,1.14,child,971,312,9312,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",7.73333,7.68,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800689,"حرف فضي 28انش TBF D",2,NULL,NULL,1,8.74,7.6,NULL,7.6,15.2,NULL,1.14,child,972,312,9314,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",7.6,7.6,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800719,"حرف فضي 28انش TBF G",2,NULL,NULL,1,8.74,8,NULL,7.6,15.2,NULL,1.14,child,973,312,9317,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",8,7.73333,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800757,"حرف فضي 28انش TBF L",2,NULL,NULL,3,8.74,7.6,NULL,7.6,15.2,NULL,1.14,child,974,312,9320,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",7.73333,7.68,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800764,"حرف فضي 28انش TBF M",2,NULL,NULL,3,8.74,7.6,NULL,7.6,15.2,NULL,1.14,child,975,312,9321,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",7.73333,7.68,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800771,"حرف فضي 28انش TBF N",3,NULL,NULL,0,8.74,8,NULL,7.6,22.8,NULL,1.14,child,976,312,9322,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",8,7.6,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800788,"حرف فضي 28انش TBF 0",2,NULL,NULL,3,8.74,7.6,NULL,7.6,15.2,NULL,1.14,child,977,312,9323,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",7.73333,7.68,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800825,"حرف فضي 28انش TBF S",2,NULL,NULL,1,8.74,8,NULL,7.6,15.2,NULL,1.14,child,978,312,9327,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",8,7.73333,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800863,"حرف فضي 28انش TBF W",2,NULL,NULL,1,8.74,8,NULL,7.6,15.2,NULL,1.14,child,979,312,9331,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",8,7.73333,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013800887,"حرف فضي 28انش TBF Y",2,NULL,NULL,3,8.74,7.6,NULL,7.6,15.2,NULL,1.14,child,980,312,9333,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",7.73333,7.68,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013801754,"حرف فضي 16انش TBF A",5,NULL,NULL,1,5.46,5,NULL,4.75,23.75,NULL,0.7125,child,981,312,9346,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",5,4.79167,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013801778,"حرف فضي 16انش TBF C",3,NULL,NULL,3,5.46,5,NULL,4.75,14.25,NULL,0.7125,child,982,312,9348,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",5,4.875,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013801785,"حرف فضي 16انش TBF D",5,NULL,NULL,1,5.46,5,NULL,4.75,23.75,NULL,0.7125,child,983,312,9349,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",5,4.79167,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013801808,"حرف فضي 16انش TBF F",5,NULL,NULL,2,5.46,5,NULL,4.75,23.75,NULL,0.7125,child,984,312,9351,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",5,4.82143,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013801822,"حرف فضي 16انش TBF H",5,NULL,NULL,1,5.46,5,NULL,4.75,23.75,NULL,0.7125,child,985,312,9353,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",5,4.79167,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013801860,"حرف فضي 16انش TBF L",2,NULL,NULL,1,5.46,5,NULL,4.75,9.5,NULL,0.7125,child,986,312,9357,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",5,4.83333,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
6287013801945,"حرف فضي 16انش TBF T",2,NULL,NULL,1,5.46,5,NULL,4.75,9.5,NULL,0.7125,child,987,312,9365,NULL,"{"name":"Value Added Tax","code":"VAT","coumpoundTaxLineId":null,"id":2,"createdAt":null,"updatedAt":null,"deletedAt":null,"TaxLines":[{"name":"Value Added Tax","rate":15,"id":1,"taxId":2,"createdAt":null,"updatedAt":null,"deletedAt":null}],"CoumpoundTax":{},"rate":15,"subtotal":15}",5,4.83333,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,32,"2021-12-06 17:44:33",Completed,,PurchaseOrder,387.63,58.14,445.77,NULL,,"بالون شو","مصنع البالون",,,,,,3731,302180879900003,312,NULL,1,47,NULL,NULL,NULL,NULL,,"2021-12-06 15:09:31","2021-12-06 17:44:35",NULL,NULL,NULL,NULL,NULL
